,state,year,population,113 Cause Name,measure,value,Age-adjusted Death Rate
5326,Missouri,2014,"6,056,202",Alzheimer's disease (G30),Alzheimer's disease,33.899133483328335,27.4
5327,Missouri,2014,"6,056,202",Cerebrovascular diseases (I60-I69),Stroke,50.03135628567211,41
5328,Missouri,2014,"6,056,202",Chronic lower respiratory diseases (J40-J47),CLRD,62.118139388349334,51.4
5329,Missouri,2014,"6,056,202",Diabetes mellitus (E10-E14),Diabetes,23.496574255614327,19.4
5330,Missouri,2014,"6,056,202","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,236.7490384237514,194.7
5331,Missouri,2014,"6,056,202",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.812350380651107,18.1
5332,Missouri,2014,"6,056,202","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,16.792702753309747,16.3
5333,Missouri,2014,"6,056,202",Malignant neoplasms (C00-C97),Cancer,215.76228798180776,177.7
5334,Missouri,2014,"6,056,202","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,23.975422220064655,19.6
5335,Montana,2014,"1,021,869","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,56.8566029500846,52.6
5336,Montana,2014,"1,021,869",All Causes,All causes,918.0237388549804,732.1
5337,Montana,2014,"1,021,869",Alzheimer's disease (G30),Alzheimer's disease,24.758555157265754,19.2
5338,Montana,2014,"1,021,869",Cerebrovascular diseases (I60-I69),Stroke,46.97275286753977,36.4
5339,Montana,2014,"1,021,869",Chronic lower respiratory diseases (J40-J47),CLRD,65.37041440732618,50.3
5340,Montana,2014,"1,021,869",Diabetes mellitus (E10-E14),Diabetes,24.46497545184363,19.2
5341,Montana,2014,"1,021,869","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,191.51182783703194,147.8
5342,Montana,2014,"1,021,869",Influenza and pneumonia (J09-J18),Influenza and pneumonia,17.51692242352004,13.7
5343,Montana,2014,"1,021,869","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,24.562835353651003,23.9
5344,Montana,2014,"1,021,869",Malignant neoplasms (C00-C97),Cancer,202.17855713403577,156.3
5345,Montana,2014,"1,021,869","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.232487725921816,9.7
5346,Nebraska,2014,"1,879,321","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,41.55756254519585,38.6
5347,Nebraska,2014,"1,879,321",All Causes,All causes,850.2006841832768,718.2
5348,Nebraska,2014,"1,879,321",Alzheimer's disease (G30),Alzheimer's disease,27.403514354386505,21.9
5349,Nebraska,2014,"1,879,321",Cerebrovascular diseases (I60-I69),Stroke,42.46214457242802,34.7
5350,Nebraska,2014,"1,879,321",Chronic lower respiratory diseases (J40-J47),CLRD,59.755624504807855,50.6
5351,Nebraska,2014,"1,879,321",Diabetes mellitus (E10-E14),Diabetes,25.16866464004819,21.5
5352,Nebraska,2014,"1,879,321","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,175.38249186807366,143
5353,Nebraska,2014,"1,879,321",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.676958326970222,15.1
5354,Nebraska,2014,"1,879,321","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.355887578545657,13.4
5355,Nebraska,2014,"1,879,321",Malignant neoplasms (C00-C97),Cancer,184.05583718800568,159.6
5356,Nebraska,2014,"1,879,321","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,14.100837483325096,11.5
5357,Nevada,2014,"2,817,628","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,41.38232584287209,40.2
5358,Nevada,2014,"2,817,628",All Causes,All causes,773.4519957922054,749.2
5359,Nevada,2014,"2,817,628",Alzheimer's disease (G30),Alzheimer's disease,21.507452367736267,23.8
5360,Nevada,2014,"2,817,628",Cerebrovascular diseases (I60-I69),Stroke,33.645321525765645,33.8
5361,Nevada,2014,"2,817,628",Chronic lower respiratory diseases (J40-J47),CLRD,54.017066837779865,52.9
5362,Nevada,2014,"2,817,628",Diabetes mellitus (E10-E14),Diabetes,12.421795921959891,11.4
5363,Nevada,2014,"2,817,628","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,204.4627608754598,197.2
5364,Nevada,2014,"2,817,628",Influenza and pneumonia (J09-J18),Influenza and pneumonia,24.382210852532697,23.8
5365,Nevada,2014,"2,817,628","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,20.336254466522906,19.6
5366,Nevada,2014,"2,817,628",Malignant neoplasms (C00-C97),Cancer,177.98659013893956,164.5
5367,Nevada,2014,"2,817,628","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.9541586043296,12.8
5368,New Hampshire,2014,"1,333,341","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,53.69969122677544,50.5
5369,New Hampshire,2014,"1,333,341",All Causes,All causes,863.6950337535559,706.2
5370,New Hampshire,2014,"1,333,341",Alzheimer's disease (G30),Alzheimer's disease,29.69982922598195,24
5371,New Hampshire,2014,"1,333,341",Cerebrovascular diseases (I60-I69),Stroke,35.549795588675366,28.9
5372,New Hampshire,2014,"1,333,341",Chronic lower respiratory diseases (J40-J47),CLRD,50.999706751686176,41.3
5373,New Hampshire,2014,"1,333,341",Diabetes mellitus (E10-E14),Diabetes,22.499870625743903,18
5374,New Hampshire,2014,"1,333,341","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,184.7989374061099,147.9
5375,New Hampshire,2014,"1,333,341",Influenza and pneumonia (J09-J18),Influenza and pneumonia,14.549916337981056,11.5
5376,New Hampshire,2014,"1,333,341","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,18.524893481862478,17.8
5377,New Hampshire,2014,"1,333,341",Malignant neoplasms (C00-C97),Cancer,202.34883649419015,160.4
5378,New Hampshire,2014,"1,333,341","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.524927981664105,10.2
5379,New Jersey,2014,"8,864,525","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,33.50433328350927,30.9
5380,New Jersey,2014,"8,864,525",All Causes,All causes,804.5101119349316,665.7
5381,New Jersey,2014,"8,864,525",Alzheimer's disease (G30),Alzheimer's disease,22.133165623651575,17.4
5382,New Jersey,2014,"8,864,525",Cerebrovascular diseases (I60-I69),Stroke,38.56946649707683,31.4
5383,New Jersey,2014,"8,864,525",Chronic lower respiratory diseases (J40-J47),CLRD,34.361683226117584,28.5
5384,New Jersey,2014,"8,864,525",Diabetes mellitus (E10-E14),Diabetes,23.261257653399362,19.3
5385,New Jersey,2014,"8,864,525","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,206.65517892949705,166.3
5386,New Jersey,2014,"8,864,525",Influenza and pneumonia (J09-J18),Influenza and pneumonia,13.920655647087688,11.3
5387,New Jersey,2014,"8,864,525","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,8.866803353817604,8.3
5388,New Jersey,2014,"8,864,525",Malignant neoplasms (C00-C97),Cancer,187.1617486554553,156.1
5389,New Jersey,2014,"8,864,525","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,16.943942286811758,13.8
5390,New Mexico,2014,"2,089,568","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,73.41230340434004,72.1
5391,New Mexico,2014,"2,089,568",All Causes,All causes,841.2743686733335,749.6
5392,New Mexico,2014,"2,089,568",Alzheimer's disease (G30),Alzheimer's disease,21.15269759108103,18.9
5393,New Mexico,2014,"2,089,568",Cerebrovascular diseases (I60-I69),Stroke,39.33827470558508,34.7
5394,New Mexico,2014,"2,089,568",Chronic lower respiratory diseases (J40-J47),CLRD,53.93459317906859,46.4
5395,New Mexico,2014,"2,089,568",Diabetes mellitus (E10-E14),Diabetes,32.11190064166373,27.5
5396,New Mexico,2014,"2,089,568","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,163.86162115805757,143.3
5397,New Mexico,2014,"2,089,568",Influenza and pneumonia (J09-J18),Influenza and pneumonia,17.994149986982958,16.1
5398,New Mexico,2014,"2,089,568","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,21.487695064242946,21
5399,New Mexico,2014,"2,089,568",Malignant neoplasms (C00-C97),Cancer,166.44588737959234,142.4
5400,New Mexico,2014,"2,089,568","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.77776076203311,11.3
5401,New York,2014,"19,651,049","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,30.252837901935923,27.6
5402,New York,2014,"19,651,049",All Causes,All causes,763.0330574210059,636.5
5403,New York,2014,"19,651,049",Alzheimer's disease (G30),Alzheimer's disease,13.429308532078872,10.7
5404,New York,2014,"19,651,049",Cerebrovascular diseases (I60-I69),Stroke,31.61154399441984,26.1
5405,New York,2014,"19,651,049",Chronic lower respiratory diseases (J40-J47),CLRD,34.63428339118181,29.1
5406,New York,2014,"19,651,049",Diabetes mellitus (E10-E14),Diabetes,20.680829812189668,17.4
5407,New York,2014,"19,651,049","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,219.40813439526815,178.3
5408,New York,2014,"19,651,049",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.92747583093401,19.5
5409,New York,2014,"19,651,049","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,8.6509376675006,8.1
5410,New York,2014,"19,651,049",Malignant neoplasms (C00-C97),Cancer,180.10234466363602,151.8
5411,New York,2014,"19,651,049","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,11.230952607161074,9.3
5412,North Carolina,2014,"9,932,887","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,45.87790035263665,44.4
5413,North Carolina,2014,"9,932,887",All Causes,All causes,859.4379458862263,775.9
5414,North Carolina,2014,"9,932,887",Alzheimer's disease (G30),Alzheimer's disease,32.67932072518292,30.5
5415,North Carolina,2014,"9,932,887",Cerebrovascular diseases (I60-I69),Stroke,47.337697489159,43
5416,North Carolina,2014,"9,932,887",Chronic lower respiratory diseases (J40-J47),CLRD,50.5693863224257,45.1
5417,North Carolina,2014,"9,932,887",Diabetes mellitus (E10-E14),Diabetes,27.051551074727822,23.7
5418,North Carolina,2014,"9,932,887","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,177.10862914276586,158.7
5419,North Carolina,2014,"9,932,887",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.86661954374393,17.2
5420,North Carolina,2014,"9,932,887","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.611349852263496,13.1
5421,North Carolina,2014,"9,932,887",Malignant neoplasms (C00-C97),Cancer,194.7268704456217,169.3
5422,North Carolina,2014,"9,932,887","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.031011527665623,16.3
5423,North Dakota,2014,"737,401","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,47.3283871326456,43.3
5424,North Dakota,2014,"737,401",All Causes,All causes,838.6210487916344,692.7
5425,North Dakota,2014,"737,401",Alzheimer's disease (G30),Alzheimer's disease,49.36255849937822,36.2
5426,North Dakota,2014,"737,401",Cerebrovascular diseases (I60-I69),Stroke,44.07371294587341,35.5
5427,North Dakota,2014,"737,401",Chronic lower respiratory diseases (J40-J47),CLRD,42.98882155028268,36.1
5428,North Dakota,2014,"737,401",Diabetes mellitus (E10-E14),Diabetes,23.867610702996064,19.9
5429,North Dakota,2014,"737,401","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,187.27937716384977,149.2
5430,North Dakota,2014,"737,401",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.59638785409838,18.5
5431,North Dakota,2014,"737,401","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,18.578765149491254,17.8
5432,North Dakota,2014,"737,401",Malignant neoplasms (C00-C97),Cancer,176.837297481289,152.3
5433,North Dakota,2014,"737,401","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,14.103588142679492,11
5434,Ohio,2014,"11,602,700","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,53.246227171261864,50.8
5435,Ohio,2014,"11,602,700",All Causes,All causes,986.9168383221147,810
5436,Ohio,2014,"11,602,700",Alzheimer's disease (G30),Alzheimer's disease,35.19008506640696,27.7
5437,Ohio,2014,"11,602,700",Cerebrovascular diseases (I60-I69),Stroke,49.910796624923506,40
5438,Ohio,2014,"11,602,700",Chronic lower respiratory diseases (J40-J47),CLRD,58.30539443405414,47.2
5439,Ohio,2014,"11,602,700",Diabetes mellitus (E10-E14),Diabetes,31.380626923043774,25.7
5440,Ohio,2014,"11,602,700","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,232.7044567212804,186.4
5441,Ohio,2014,"11,602,700",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.05544399148474,16.9
5442,Ohio,2014,"11,602,700","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.850457221164039,12.6
5443,Ohio,2014,"11,602,700",Malignant neoplasms (C00-C97),Cancer,219.19897954786387,177.8
5444,Ohio,2014,"11,602,700","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.254604531703826,14.1
5445,Oklahoma,2014,"3,878,187","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,62.426076927182734,60.4
5446,Oklahoma,2014,"3,878,187",All Causes,All causes,991.8036443317458,897.5
5447,Oklahoma,2014,"3,878,187",Alzheimer's disease (G30),Alzheimer's disease,31.638494997791497,28.9
5448,Oklahoma,2014,"3,878,187",Cerebrovascular diseases (I60-I69),Stroke,47.6253465859176,43
5449,Oklahoma,2014,"3,878,187",Chronic lower respiratory diseases (J40-J47),CLRD,71.47669774562186,63.3
5450,Oklahoma,2014,"3,878,187",Diabetes mellitus (E10-E14),Diabetes,32.51519331068874,29.1
5451,Oklahoma,2014,"3,878,187","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,254.4487926961748,228.1
5452,Oklahoma,2014,"3,878,187",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.642731771314793,16.8
5453,Oklahoma,2014,"3,878,187","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,18.9779399497755,19.1
5454,Oklahoma,2014,"3,878,187",Malignant neoplasms (C00-C97),Cancer,204.58012983902015,179.9
5455,Oklahoma,2014,"3,878,187","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.57428767617446,14.2
5456,Oregon,2014,"3,963,244","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,45.49303550323926,41
5457,Oregon,2014,"3,963,244",All Causes,All causes,861.6930978763861,706.7
5458,Oregon,2014,"3,963,244",Alzheimer's disease (G30),Alzheimer's disease,35.60214813925158,28.5
5459,Oregon,2014,"3,963,244",Cerebrovascular diseases (I60-I69),Stroke,45.94720890260604,37.4
5460,Oregon,2014,"3,963,244",Chronic lower respiratory diseases (J40-J47),CLRD,49.32827754233653,40.1
5461,Oregon,2014,"3,963,244",Diabetes mellitus (E10-E14),Diabetes,27.326099528568008,22.4
5462,Oregon,2014,"3,963,244","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,164.61262541493787,132.1
5463,Oregon,2014,"3,963,244",Influenza and pneumonia (J09-J18),Influenza and pneumonia,11.354334984169533,9.1
5464,Oregon,2014,"3,963,244","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.73131101693461,18.6
5465,Oregon,2014,"3,963,244",Malignant neoplasms (C00-C97),Cancer,198.3980799567223,160.2
5466,Oregon,2014,"3,963,244","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,9.537641386702408,7.7
5467,Pennsylvania,2014,"12,788,313","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,51.92240759199435,46.8
5468,Pennsylvania,2014,"12,788,313",All Causes,All causes,1004.3076049202111,750.2
5469,Pennsylvania,2014,"12,788,313",Alzheimer's disease (G30),Alzheimer's disease,27.259263985797034,18.3
5470,Pennsylvania,2014,"12,788,313",Cerebrovascular diseases (I60-I69),Stroke,51.421950651348624,36.7
5471,Pennsylvania,2014,"12,788,313",Chronic lower respiratory diseases (J40-J47),CLRD,50.21772613791983,37
5472,Pennsylvania,2014,"12,788,313",Diabetes mellitus (E10-E14),Diabetes,29.440943461424506,22
5473,Pennsylvania,2014,"12,788,313","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,245.16916343852392,175.8
5474,Pennsylvania,2014,"12,788,313",Influenza and pneumonia (J09-J18),Influenza and pneumonia,19.869704471574945,14.2
5475,Pennsylvania,2014,"12,788,313","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.208285330520141,13.3
5476,Pennsylvania,2014,"12,788,313",Malignant neoplasms (C00-C97),Cancer,224.36110220323823,169.6
5477,Pennsylvania,2014,"12,788,313","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,21.87935187385545,15.7
5478,Rhode Island,2014,"1,055,936","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,56.06400387902297,49.2
5479,Rhode Island,2014,"1,055,936",All Causes,All causes,925.2454694223892,700.9
5480,Rhode Island,2014,"1,055,936",Alzheimer's disease (G30),Alzheimer's disease,38.16519182980787,25.9
5481,Rhode Island,2014,"1,055,936",Cerebrovascular diseases (I60-I69),Stroke,35.32411055215468,25.6
5482,Rhode Island,2014,"1,055,936",Chronic lower respiratory diseases (J40-J47),CLRD,47.82486817382872,36
5483,Rhode Island,2014,"1,055,936",Diabetes mellitus (E10-E14),Diabetes,23.865082732286805,18.3
5484,Rhode Island,2014,"1,055,936","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,221.69904236620403,160.8
5485,Rhode Island,2014,"1,055,936",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.66767682889872,11.7
5486,Rhode Island,2014,"1,055,936","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.70140614582702,10.1
5487,Rhode Island,2014,"1,055,936",Malignant neoplasms (C00-C97),Cancer,212.32347414994848,167
5488,Rhode Island,2014,"1,055,936","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.78486574943936,9.4
5489,South Carolina,2014,"4,823,617","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,50.50152199065556,48.2
5490,South Carolina,2014,"4,823,617",All Causes,All causes,942.3219132033078,829.1
5491,South Carolina,2014,"4,823,617",Alzheimer's disease (G30),Alzheimer's disease,40.17731921916686,37.4
5492,South Carolina,2014,"4,823,617",Cerebrovascular diseases (I60-I69),Stroke,49.6100747633985,44.2
5493,South Carolina,2014,"4,823,617",Chronic lower respiratory diseases (J40-J47),CLRD,56.2855633023932,48.2
5494,South Carolina,2014,"4,823,617",Diabetes mellitus (E10-E14),Diabetes,25.686118943523084,21.8
5495,South Carolina,2014,"4,823,617","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,206.56698075323973,181.1
5496,South Carolina,2014,"4,823,617",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.56922948069882,13.9
5497,South Carolina,2014,"4,823,617","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.610692142431706,15.2
5498,South Carolina,2014,"4,823,617",Malignant neoplasms (C00-C97),Cancer,205.86211550378067,171.4
5499,South Carolina,2014,"4,823,617","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.352123935212934,15.1
5500,South Dakota,2014,"849,129","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,54.408694085350994,49.2
5501,South Dakota,2014,"849,129",All Causes,All causes,884.0823950188959,710.4
5502,South Dakota,2014,"849,129",Alzheimer's disease (G30),Alzheimer's disease,51.1111974741176,36.2
5503,South Dakota,2014,"849,129",Cerebrovascular diseases (I60-I69),Stroke,51.70003615469499,38.8
5504,South Dakota,2014,"849,129",Chronic lower respiratory diseases (J40-J47),CLRD,51.93557162692595,40.8
5505,South Dakota,2014,"849,129",Diabetes mellitus (E10-E14),Diabetes,26.379972889867148,21.3
5506,South Dakota,2014,"849,129","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,200.6762223407751,154.6
5507,South Dakota,2014,"849,129",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.315960236901578,16.2
5508,South Dakota,2014,"849,129","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,16.605250792282447,17.1
5509,South Dakota,2014,"849,129",Malignant neoplasms (C00-C97),Cancer,199.96961592408223,163.4
5510,South Dakota,2014,"849,129","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,8.47927700031444,6.5
5511,Tennessee,2014,"6,541,223","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,56.350318587212215,54.2
5512,Tennessee,2014,"6,541,223",All Causes,All causes,988.5154503981902,880
5513,Tennessee,2014,"6,541,223",Alzheimer's disease (G30),Alzheimer's disease,40.84863029436545,38.1
5514,Tennessee,2014,"6,541,223",Cerebrovascular diseases (I60-I69),Stroke,50.846760613420464,45.8
5515,Tennessee,2014,"6,541,223",Chronic lower respiratory diseases (J40-J47),CLRD,60.67672666105406,52.5
5516,Tennessee,2014,"6,541,223",Diabetes mellitus (E10-E14),Diabetes,26.4017906131621,23.2
5517,Tennessee,2014,"6,541,223","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,232.72406398619955,205.6
5518,Tennessee,2014,"6,541,223",Influenza and pneumonia (J09-J18),Influenza and pneumonia,24.490832983373295,22.1
5519,Tennessee,2014,"6,541,223","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.24179805519549,14.8
5520,Tennessee,2014,"6,541,223",Malignant neoplasms (C00-C97),Cancer,216.6720198959736,184.2
5521,Tennessee,2014,"6,541,223","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.838016835689597,14.1
5522,Texas,2014,"26,964,333","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,36.05874471287682,37.3
5523,Texas,2014,"26,964,333",All Causes,All causes,682.0565522610925,745.3
5524,Texas,2014,"26,964,333",Alzheimer's disease (G30),Alzheimer's disease,25.114657944626334,30
5525,Texas,2014,"26,964,333",Cerebrovascular diseases (I60-I69),Stroke,36.70775019726985,41.6
5526,Texas,2014,"26,964,333",Chronic lower respiratory diseases (J40-J47),CLRD,35.854771560639016,40.5
5527,Texas,2014,"26,964,333",Diabetes mellitus (E10-E14),Diabetes,19.83360760305104,21.3
5528,Texas,2014,"26,964,333","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,153.82913421222028,169.9
5529,Texas,2014,"26,964,333",Influenza and pneumonia (J09-J18),Influenza and pneumonia,12.802096754998539,14.2
5530,Texas,2014,"26,964,333","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.067793406942423,12.2
5531,Texas,2014,"26,964,333",Malignant neoplasms (C00-C97),Cancer,144.0680917269491,152.9
5532,Texas,2014,"26,964,333","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,14.864079893984398,16.5
5533,Utah,2014,"2,936,879","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,39.73605994663042,45.5
5534,Utah,2014,"2,936,879",All Causes,All causes,569.2777945567386,709.6
5535,Utah,2014,"2,936,879",Alzheimer's disease (G30),Alzheimer's disease,19.885054849042128,26.7
5536,Utah,2014,"2,936,879",Cerebrovascular diseases (I60-I69),Stroke,29.14658724448641,37.9
5537,Utah,2014,"2,936,879",Chronic lower respiratory diseases (J40-J47),CLRD,25.77566185055632,32.6
5538,Utah,2014,"2,936,879",Diabetes mellitus (E10-E14),Diabetes,19.40835832868838,24.3
5539,Utah,2014,"2,936,879","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,116.82469723812251,151
5540,Utah,2014,"2,936,879",Influenza and pneumonia (J09-J18),Influenza and pneumonia,12.46220903210517,16.2
5541,Utah,2014,"2,936,879","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.03381106269615,20.5
5542,Utah,2014,"2,936,879",Malignant neoplasms (C00-C97),Cancer,103.61339367403288,127.4
5543,Utah,2014,"2,936,879","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.38155232135883,17.2
5544,Vermont,2014,"625,214","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,51.50236559002198,44.4
5545,Vermont,2014,"625,214",All Causes,All causes,899.3720550083651,694.8
5546,Vermont,2014,"625,214",Alzheimer's disease (G30),Alzheimer's disease,42.5454324439312,31.9
5547,Vermont,2014,"625,214",Cerebrovascular diseases (I60-I69),Stroke,42.5454324439312,31.7
5548,Vermont,2014,"625,214",Chronic lower respiratory diseases (J40-J47),CLRD,53.26176317228981,41.2
5549,Vermont,2014,"625,214",Diabetes mellitus (E10-E14),Diabetes,24.63156615174964,18.7
5550,Vermont,2014,"625,214","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,209.6882027593752,156.6
5551,Vermont,2014,"625,214",Influenza and pneumonia (J09-J18),Influenza and pneumonia,11.835947371619957,9.3
5552,Vermont,2014,"625,214","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.83320910920101,18.7
5553,Vermont,2014,"625,214",Malignant neoplasms (C00-C97),Cancer,220.56447872248543,167.9
5554,Vermont,2014,"625,214","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,5.9179736858099785,4.5
5555,Virginia,2014,"8,310,993","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,37.85347912096665,36.8
5556,Virginia,2014,"8,310,993",All Causes,All causes,765.2274523633938,717.5
5557,Virginia,2014,"8,310,993",Alzheimer's disease (G30),Alzheimer's disease,21.35725538452505,20.8
5558,Virginia,2014,"8,310,993",Cerebrovascular diseases (I60-I69),Stroke,38.8521564150036,37
5559,Virginia,2014,"8,310,993",Chronic lower respiratory diseases (J40-J47),CLRD,37.39625337188949,35.3
5560,Virginia,2014,"8,310,993",Diabetes mellitus (E10-E14),Diabetes,20.250287781496144,18.5
5561,Virginia,2014,"8,310,993","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,166.93552743938056,156.1
5562,Virginia,2014,"8,310,993",Influenza and pneumonia (J09-J18),Influenza and pneumonia,18.024320318883674,17.1
5563,Virginia,2014,"8,310,993","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.512224110885425,12.9
5564,Virginia,2014,"8,310,993",Malignant neoplasms (C00-C97),Cancer,177.46375192470984,161.5
5565,Virginia,2014,"8,310,993","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.686094429390085,17.6
