year,state,measure,cvotes,tVotes,totvotes,value,swing,color
2012,Idaho,Third Party Vote %,20107,951942,4971627,0.404435007,-54.78277031,#334ADC
2012,Illinois,Democrat Vote %,2743702,5058133,4971627,55.18720532,54.78277031,#E71212
2012,Illinois,Republican Vote %,2207818,5058133,4971627,44.40835968,44.40835968,#D1AA08
2012,Illinois,Third Party Vote %,106613,4773371,2600927,4.099038535,-39.8296838,#334ADC
2012,Indiana,Democrat Vote %,1142554,2553746,2600927,43.92872234,39.8296838,#E71212
2012,Indiana,Republican Vote %,1351760,2553746,2600927,51.97223913,51.97223913,#D1AA08
2012,Indiana,Third Party Vote %,59432,1711822,1558324,3.813841024,-45.75139701,#334ADC
2012,Iowa,Democrat Vote %,772387,1536849,1558324,49.56523804,45.75139701,#E71212
2012,Iowa,Republican Vote %,726505,1536849,1558324,46.62092094,46.62092094,#D1AA08
2012,Iowa,Third Party Vote %,7666,1923691,944152,0.811945534,-19.89499572,#334ADC
2012,Kansas,Democrat Vote %,195505,552640,944152,20.70694126,19.89499572,#E71212
2012,Kansas,Republican Vote %,740981,1057739,944152,78.48111321,78.48111321,#D1AA08
2012,Kansas,Third Party Vote %,121253,846402,1833579,6.61291387,-30.73175467,#334ADC
2012,Kentucky,Democrat Vote %,684744,1745377,1833579,37.34466854,30.73175467,#E71212
2012,Kentucky,Republican Vote %,1027582,1745377,1833579,56.04241759,56.04241759,#D1AA08
2012,Kentucky,Third Party Vote %,33051,1489634,1535268,2.152783749,-21.24313149,#334ADC
2012,Louisiana,Democrat Vote %,359190,1176511,1535268,23.39591524,21.24313149,#E71212
2012,Louisiana,Republican Vote %,1143027,2906167,1535268,74.45130101,74.45130101,#D1AA08
2012,Louisiana,Third Party Vote %,124572,1415207,818373,15.22190981,-37.05486374,#334ADC
2012,Maine,Democrat Vote %,427819,724623,818373,52.27677355,37.05486374,#E71212
2012,Maine,Republican Vote %,265982,724623,818373,32.50131664,32.50131664,#D1AA08
2012,Maine,Third Party Vote %,30822,724623,2530958,1.217799742,-63.6481522,#334ADC
2012,Maryland,Democrat Vote %,1641730,2923274,2530958,64.86595194,63.6481522,#E71212
2012,Maryland,Republican Vote %,858406,2585514,2530958,33.91624831,33.91624831,#D1AA08
2012,Maryland,Third Party Vote %,85378,7477200,2863609,2.981482458,-69.67487531,#334ADC
2012,Massachusetts,Democrat Vote %,2080594,3184196,2863609,72.65635776,69.67487531,#E71212
2012,Massachusetts,Republican Vote %,697637,2219771,2863609,24.36215978,24.36215978,#D1AA08
2012,Massachusetts,Third Party Vote %,405965,7802291,4820754,8.421193033,-39.86969673,#334ADC
2012,Michigan,Democrat Vote %,2327985,4574632,4820754,48.29088977,39.86969673,#E71212
2012,Michigan,Republican Vote %,2086804,4574632,4820754,43.2879172,43.2879172,#D1AA08
2012,Michigan,Third Party Vote %,147052,9869178,2918445,5.038710683,-48.44812906,#334ADC
2012,Minnesota,Democrat Vote %,1560984,2813383,2918445,53.48683974,48.44812906,#E71212
2012,Minnesota,Republican Vote %,1210409,2813383,2918445,41.47444958,41.47444958,#D1AA08
2012,Minnesota,Third Party Vote %,41990,3488950,1157023,3.629141339,-31.9274552,#334ADC
2012,Mississippi,Democrat Vote %,411398,914853,1157023,35.55659654,31.9274552,#E71212
2012,Mississippi,Republican Vote %,703635,1208175,1157023,60.81426212,60.81426212,#D1AA08
2012,Mississippi,Third Party Vote %,93142,2432205,2676282,3.480275995,-38.35216169,#334ADC
2012,Missouri,Democrat Vote %,1119554,2675900,2676282,41.83243769,38.35216169,#E71212
2012,Missouri,Republican Vote %,1463586,2675900,2676282,54.68728632,54.68728632,#D1AA08
2012,Missouri,Third Party Vote %,92760,4038753,553167,16.76889619,-20.27940929,#334ADC
2012,Montana,Democrat Vote %,204939,479740,553167,37.04830548,20.27940929,#E71212
2012,Montana,Republican Vote %,255468,479740,553167,46.18279832,46.18279832,#D1AA08
2012,Montana,Third Party Vote %,19333,479740,791848,2.441503925,-32.44385286,#334ADC
2012,Nebraska,Democrat Vote %,276239,772515,791848,34.88535679,32.44385286,#E71212
2012,Nebraska,Republican Vote %,496276,772515,791848,62.67313929,62.67313929,#D1AA08
2012,Nevada,Democrat Vote %,453310,973742,973742,46.55339916,-0.403494971,#334ADC
2012,Nevada,Republican Vote %,457239,973742,973742,46.95689413,0.403494971,#E71212
2012,Nevada,Third Party Vote %,63193,1947484,973742,6.489706719,6.489706719,#D1AA08
2012,New Hampshire,Democrat Vote %,340925,682416,682416,49.95852969,4.291956812,#334ADC
2012,New Hampshire,Republican Vote %,311636,682416,682416,45.66657288,-4.291956812,#E71212
2012,New Hampshire,Third Party Vote %,29855,1364832,682416,4.374897423,4.374897423,#D1AA08
2012,New Jersey,Democrat Vote %,1794301,3281778,3277087,54.75292539,11.10669323,#334ADC
2012,New Jersey,Republican Vote %,1430325,3281778,3277087,43.64623216,-11.10669323,#E71212
2012,New Jersey,Third Party Vote %,52461,6562036,3277087,1.600842456,1.600842456,#D1AA08
2012,New Mexico,Democrat Vote %,422189,766090,766090,55.10958243,10.30166168,#334ADC
2012,New Mexico,Republican Vote %,343269,766090,766090,44.80792074,-10.30166168,#E71212
2012,New Mexico,Third Party Vote %,632,501371,766090,0.082496835,0.082496835,#D1AA08
2012,New York,Democrat Vote %,3897953,7116336,7116336,54.77471834,27.40705329,#334ADC
2012,New York,Republican Vote %,1947575,6937511,7116336,27.36766505,-27.40705329,#E71212
2012,New York,Third Party Vote %,1270808,26920422,7116336,17.85761662,17.85761662,#D1AA08
2012,North Carolina,Democrat Vote %,2218357,4384112,4384112,50.59991624,1.851914367,#334ADC
2012,North Carolina,Republican Vote %,2137167,4384112,4384112,48.74800188,-1.851914367,#E71212
2012,North Carolina,Third Party Vote %,28588,1629713,4384112,0.652081881,0.652081881,#D1AA08
2012,North Dakota,Democrat Vote %,131870,316224,316224,41.70145214,-13.19159836,#334ADC
2012,North Dakota,Republican Vote %,173585,316224,316224,54.8930505,13.19159836,#E71212
2012,North Dakota,Third Party Vote %,10769,632448,316224,3.405497369,3.405497369,#D1AA08
2012,Ohio,Democrat Vote %,2412385,4893810,5142126,46.91415574,-4.042063536,#334ADC
2012,Ohio,Republican Vote %,2620233,4883767,5142126,50.95621928,4.042063536,#E71212
2012,Ohio,Third Party Vote %,109508,4846885,5142126,2.129624984,2.129624984,#D1AA08
2012,Oklahoma,Democrat Vote %,410324,1325935,1325935,30.94601168,-33.67797064,#334ADC
2012,Oklahoma,Republican Vote %,856872,1325935,1325935,64.62398232,33.67797064,#E71212
2012,Oklahoma,Third Party Vote %,58739,1587612,1325935,4.430005996,4.430005996,#D1AA08
2012,Oregon,Democrat Vote %,949660,1708168,1708168,55.59523419,15.32759073,#334ADC
2012,Oregon,Republican Vote %,687839,1708168,1708168,40.26764346,-15.32759073,#E71212
2012,Oregon,Third Party Vote %,70669,4432161,1708168,4.137122344,4.137122344,#D1AA08
2012,Pennsylvania,Democrat Vote %,2793538,5556330,5556330,50.27667543,1.502214591,#334ADC
2012,Pennsylvania,Republican Vote %,2710070,5556330,5556330,48.77446084,-1.502214591,#E71212
2012,Pennsylvania,Third Party Vote %,52722,1836422,5556330,0.948863728,0.948863728,#D1AA08
2012,Rhode Island,Democrat Vote %,232679,427775,427775,54.39284671,16.53976974,#334ADC
2012,Rhode Island,Republican Vote %,161926,427775,427775,37.85307697,-16.53976974,#E71212
2012,Rhode Island,Third Party Vote %,33170,855550,427775,7.754076325,7.754076325,#D1AA08
2012,South Carolina,Democrat Vote %,714191,1599016,1802734,39.6171038,-17.30360663,#334ADC
2012,South Carolina,Republican Vote %,1026129,1569119,1802734,56.92071043,17.30360663,#E71212
2012,South Carolina,Third Party Vote %,62414,3703884,1802734,3.462185769,3.462185769,#D1AA08
2012,South Dakota,Democrat Vote %,153789,361429,1157942,13.28123516,-4.650578354,#334ADC
2012,South Dakota,Republican Vote %,207640,361429,1157942,17.93181351,4.650578354,#E71212
2012,Tennessee,Democrat Vote %,796513,2042486,1157942,68.78695133,68.78695133,#D1AA08
2012,Tennessee,Republican Vote %,1369562,2283727,4437114,30.86605393,28.2145106,#334ADC
2012,Tennessee,Third Party Vote %,117652,6366428,4437114,2.651543323,-28.2145106,#E71212
2012,Texas,Democrat Vote %,2949900,6899315,4437114,66.48240275,66.48240275,#D1AA08
2012,Texas,Republican Vote %,4429270,7568597,5038617,87.90646322,82.24939502,#334ADC
2012,Texas,Third Party Vote %,285038,10527787,5038617,5.657068199,-82.24939502,#E71212
2012,Utah,Democrat Vote %,324309,998897,5038617,6.436468579,6.436468579,#D1AA08
2012,Utah,Republican Vote %,647873,998897,877393,73.84068485,71.45634852,#334ADC
2012,Utah,Third Party Vote %,20920,739350,877393,2.384336324,-71.45634852,#E71212
2012,Vermont,Democrat Vote %,208600,289931,877393,23.77497883,23.77497883,#D1AA08
2012,Vermont,Republican Vote %,67543,289931,1887356,3.578710111,2.84816431,#334ADC
2012,Vermont,Third Party Vote %,13788,1159724,1887356,0.730545801,-2.84816431,#E71212
2012,Virginia,Democrat Vote %,1806025,3740455,1887356,95.69074409,95.69074409,#D1AA08
2012,Virginia,Republican Vote %,1876761,3740455,3571156,52.55331887,50.93846362,#334ADC
2012,Virginia,Third Party Vote %,57669,6843162,3571156,1.614855246,-50.93846362,#E71212
2012,Washington,Democrat Vote %,1636726,3006266,3571156,45.83182588,45.83182588,#D1AA08
2012,Washington,Republican Vote %,1369540,3006266,2010894,68.10602647,55.32061859,#334ADC
2012,West Virginia,Democrat Vote %,257101,641354,2010894,12.78540788,-55.32061859,#E71212
2012,West Virginia,Republican Vote %,384253,641354,2010894,19.10856564,19.10856564,#D1AA08
2012,Wisconsin,Democrat Vote %,1445015,2866050,2866050,50.41834581,1.501020568,#334ADC
2012,Wisconsin,Republican Vote %,1401995,2866050,2866050,48.91732524,-1.501020568,#E71212
2012,Wisconsin,Third Party Vote %,19040,4307463,2866050,0.664328954,0.664328954,#D1AA08
2012,Wyoming,Democrat Vote %,57573,250700,250700,22.96489828,-43.42999601,#334ADC
2012,Wyoming,Republican Vote %,166452,250700,250700,66.3948943,43.42999601,#E71212
2012,Wyoming,Third Party Vote %,26675,1504200,250700,10.64020742,10.64020742,#D1AA08
2014,Alabama,Democrat Vote %,331764,791154,1080880,30.69387906,-34.48754718,#334ADC
2014,Alabama,Republican Vote %,704533,944981,1080880,65.18142625,34.48754718,#E71212
2014,Alabama,Third Party Vote %,44583,1235854,1080880,4.124694693,4.124694693,#D1AA08
2014,Alaska,Democrat Vote %,114602,279741,279741,40.96718036,-9.998534359,#334ADC
2014,Alaska,Republican Vote %,142572,279741,279741,50.96571471,9.998534359,#E71212
2014,Alaska,Third Party Vote %,22567,559482,279741,8.067104929,8.067104929,#D1AA08
2014,Arizona,Democrat Vote %,577943,1297827,1467603,39.38006395,-16.30038914,#334ADC
2014,Arizona,Republican Vote %,817168,1395149,1467603,55.68045309,16.30038914,#E71212
2014,Arizona,Third Party Vote %,72492,1589299,1467603,4.939482953,4.939482953,#D1AA08
2014,Arkansas,Democrat Vote %,254774,639717,830652,30.67156884,-30.68156099,#334ADC
2014,Arkansas,Republican Vote %,509631,830652,830652,61.35312983,30.68156099,#E71212
2014,Arkansas,Third Party Vote %,66247,1274113,830652,7.97530133,7.97530133,#D1AA08
2014,California,Democrat Vote %,4067737,7242666,7027608,57.88224101,15.89528044,#334ADC
2014,California,Republican Vote %,2950679,6520858,7027608,41.98696057,-15.89528044,#E71212
2014,California,Third Party Vote %,9192,68862,7027608,0.130798417,0.130798417,#D1AA08
2014,Colorado,Democrat Vote %,936417,2000525,1975979,47.39002793,-3.227767097,#334ADC
2014,Colorado,Republican Vote %,1000197,2000525,1975979,50.61779503,3.227767097,#E71212
2014,Colorado,Third Party Vote %,39365,1956010,1975979,1.992177042,1.992177042,#D1AA08
2014,Connecticut,Democrat Vote %,596390,1067857,1067857,55.84923824,17.50018963,#334ADC
2014,Connecticut,Republican Vote %,409513,1067857,1067857,38.34904861,-17.50018963,#E71212
2014,Connecticut,Third Party Vote %,61954,2764612,1067857,5.801713151,5.801713151,#D1AA08
2014,Delaware,Democrat Vote %,137251,231617,231617,59.25774015,22.49618983,#334ADC
2014,Delaware,Republican Vote %,85146,231617,231617,36.76155032,-22.49618983,#E71212
2014,Delaware,Third Party Vote %,9220,463234,231617,3.980709533,-39.43510111,#D1AA08
2014,Florida,Democrat Vote %,2130627,4547727,4907491,43.41581065,39.43510111,#334ADC
2014,Florida,Republican Vote %,2713454,4844588,4907491,55.29208306,55.29208306,#E71212
2014,Florida,Third Party Vote %,63410,2743767,4907491,1.292106292,-40.18664279,#D1AA08
2014,Georgia,Democrat Vote %,956361,1739017,2305665,41.47874908,40.18664279,#334ADC
2014,Georgia,Republican Vote %,1349076,1814574,2305665,58.51136223,58.51136223,#E71212
2014,Georgia,Third Party Vote %,228,291377,2305665,0.009888687,-63.66284321,#D1AA08
2014,Hawaii,Democrat Vote %,235400,369703,369703,63.6727319,63.66284321,#334ADC
2014,Hawaii,Republican Vote %,120084,369703,369703,32.48120789,32.48120789,#E71212
2014,Hawaii,Third Party Vote %,14219,926841,369703,3.846060216,-32.94020313,#D1AA08
2014,Idaho,Democrat Vote %,160078,435157,435157,36.78626335,32.94020313,#334ADC
2014,Idaho,Republican Vote %,275072,435157,435157,63.21212804,63.21212804,#E71212
2014,Idaho,Third Party Vote %,7,220864,435157,0.001608615,-51.08521813,#D1AA08
2014,Illinois,Democrat Vote %,1822779,3568002,3568002,51.08682675,51.08521813,#334ADC
2014,Illinois,Republican Vote %,1721865,3568002,3568002,48.25852116,48.25852116,#E71212
2014,Illinois,Third Party Vote %,23358,1185606,3568002,0.654652099,-36.76513932,#D1AA08
2014,Indiana,Democrat Vote %,502104,1341814,1341814,37.41979142,36.76513932,#334ADC
2014,Indiana,Republican Vote %,788762,1341814,1341814,58.78325908,58.78325908,#E71212
2014,Indiana,Third Party Vote %,50948,1199760,1341814,3.796949503,-41.83036798,#D1AA08
2014,Iowa,Democrat Vote %,509189,1120334,1115974,45.62731748,41.83036798,#334ADC
2014,Iowa,Republican Vote %,595865,1120334,1115974,53.3941651,53.3941651,#E71212
2014,Iowa,Third Party Vote %,10920,1402400,1115974,0.978517421,-35.15862578,#D1AA08
2014,Kansas,Democrat Vote %,311530,862077,862077,36.1371432,35.15862578,#334ADC
2014,Kansas,Republican Vote %,540756,862077,862077,62.72711138,62.72711138,#E71212
2014,Kansas,Third Party Vote %,9791,225686,862077,1.135745415,-35.22240762,#D1AA08
2014,Kentucky,Democrat Vote %,508151,1397626,1397626,36.35815304,35.22240762,#334ADC
2014,Kentucky,Republican Vote %,887157,1397626,1397626,63.47599429,63.47599429,#E71212
2014,Kentucky,Third Party Vote %,2318,247355,1397626,0.165852667,-26.48584514,#D1AA08
2014,Louisiana,Democrat Vote %,406186,2255885,1524053,26.65169781,26.48584514,#334ADC
2014,Louisiana,Republican Vote %,1031270,5544001,1524053,67.66628195,67.66628195,#E71212
2014,Louisiana,Third Party Vote %,86597,1658527,1524053,5.682020245,-43.79026159,#D1AA08
2014,Maine,Democrat Vote %,305242,616996,616996,49.47228183,43.79026159,#334ADC
2014,Maine,Republican Vote %,228071,616996,616996,36.96474531,36.96474531,#E71212
2014,Maine,Third Party Vote %,83683,1850988,616996,13.56297286,-43.87952546,#D1AA08
2014,Maryland,Democrat Vote %,978267,1703037,1703037,57.44249831,43.87952546,#334ADC
2014,Maryland,Republican Vote %,704400,1703037,1703037,41.36140319,41.36140319,#E71212
2014,Maryland,Third Party Vote %,20370,3164807,1703037,1.196098499,-66.27460855,#D1AA08
2014,Massachusetts,Democrat Vote %,1475442,2186789,2186789,67.47070705,66.27460855,#334ADC
2014,Massachusetts,Republican Vote %,308598,774260,2186789,14.11192392,14.11192392,#E71212
2014,Massachusetts,Third Party Vote %,402749,4908983,2186789,18.41736903,-30.95624206,#D1AA08
2014,Michigan,Democrat Vote %,1519030,3089477,3076603,49.37361109,30.95624206,#334ADC
2014,Michigan,Republican Vote %,1466749,3089477,3076603,47.67430182,47.67430182,#E71212
2014,Michigan,Third Party Vote %,90824,5592945,3076603,2.952087091,-47.25114289,#D1AA08
2014,Minnesota,Democrat Vote %,985760,1963539,1963539,50.20322998,47.25114289,#334ADC
2014,Minnesota,Republican Vote %,913539,1963539,1963539,46.52512632,46.52512632,#E71212
2014,Minnesota,Third Party Vote %,64240,3189963,1963539,3.2716437,-33.455438,#D1AA08
2014,Mississippi,Democrat Vote %,230014,626279,626279,36.7270817,33.455438,#334ADC
2014,Mississippi,Republican Vote %,329169,477633,626279,52.55948228,52.55948228,#E71212
2014,Mississippi,Third Party Vote %,67096,1563710,626279,10.71343602,-25.29574295,#D1AA08
2014,Missouri,Democrat Vote %,513600,1426303,1426303,36.00917898,25.29574295,#334ADC
2014,Missouri,Republican Vote %,838283,1426303,1426303,58.77313586,58.77313586,#E71212
2014,Missouri,Third Party Vote %,74420,2604528,1426303,5.217685162,-35.191269,#D1AA08
2014,Montana,Democrat Vote %,148690,367963,367963,40.40895416,35.191269,#334ADC
2014,Montana,Republican Vote %,203871,367963,367963,55.4052989,55.4052989,#E71212
2014,Montana,Third Party Vote %,15402,367963,367963,4.185746937,-30.40316498,#D1AA08
2014,Nebraska,Democrat Vote %,185234,535530,535530,34.58891192,30.40316498,#334ADC
2014,Nebraska,Republican Vote %,340816,535530,535530,63.64087913,63.64087913,#E71212
2014,Nebraska,Third Party Vote %,9480,343018,535530,1.770208952,-36.93025458,#D1AA08
2014,Nevada,Democrat Vote %,210147,543009,543009,38.70046353,36.93025458,#334ADC
2014,Nevada,Republican Vote %,304809,543009,543009,56.13332376,56.13332376,#E71212
2014,Nevada,Third Party Vote %,28053,1045527,543009,5.166212715,-46.29120224,#D1AA08
2014,New Hampshire,Democrat Vote %,247469,480920,480920,51.45741495,46.29120224,#334ADC
2014,New Hampshire,Republican Vote %,232379,480920,480920,48.31967895,48.31967895,#E71212
2014,New Hampshire,Third Party Vote %,1072,480920,480920,0.222906097,-49.96868098,#D1AA08
2014,New Jersey,Democrat Vote %,914172,1821365,1821365,50.19158708,49.96868098,#334ADC
2014,New Jersey,Republican Vote %,877265,1821365,1821365,48.16524969,48.16524969,#E71212
2014,New Jersey,Third Party Vote %,29928,3692468,1821365,1.643163232,-51.34178456,#D1AA08
2014,New Mexico,Democrat Vote %,271222,511885,511885,52.98494779,51.34178456,#334ADC
2014,New Mexico,Republican Vote %,240542,511885,511885,46.99141409,46.99141409,#E71212
2014,New Mexico,Third Party Vote %,121,331853,511885,0.023638122,-45.4208107,#D1AA08
2014,New York,Democrat Vote %,1788105,3759333,3934705,45.44444882,45.4208107,#334ADC
2014,New York,Republican Vote %,1257412,3093925,3934705,31.95695738,31.95695738,#E71212
2014,New York,Third Party Vote %,889188,14270078,3934705,22.5985938,-21.34826799,#D1AA08
2014,North Carolina,Democrat Vote %,1234027,2634330,2807998,43.94686179,21.34826799,#334ADC
2014,North Carolina,Republican Vote %,1555364,2807998,2807998,55.39049529,55.39049529,#E71212
2014,North Carolina,Third Party Vote %,18607,1026848,2807998,0.662642922,-37.81324882,#D1AA08
2014,North Dakota,Democrat Vote %,95678,248670,248670,38.47589174,37.81324882,#334ADC
2014,North Dakota,Republican Vote %,138100,248670,248670,55.53544859,55.53544859,#E71212
2014,North Dakota,Third Party Vote %,14892,497340,248670,5.988659669,-33.32879696,#D1AA08
2014,Ohio,Democrat Vote %,1179587,2856202,3000161,39.31745663,33.32879696,#334ADC
2014,Ohio,Republican Vote %,1770923,3000161,3000161,59.02759885,59.02759885,#E71212
2014,Ohio,Third Party Vote %,49651,1857789,3000161,1.654944518,-24.97778756,#D1AA08
2014,Oklahoma,Democrat Vote %,174022,653413,653414,26.63273208,24.97778756,#334ADC
2014,Oklahoma,Republican Vote %,457614,653414,653414,70.03431209,70.03431209,#E71212
2014,Oklahoma,Third Party Vote %,21778,802074,653414,3.332955829,-50.45447523,#D1AA08
2014,Oregon,Democrat Vote %,778139,1450702,1446693,53.78743106,50.45447523,#334ADC
2014,Oregon,Republican Vote %,582909,1450702,1446693,40.29251541,40.29251541,#E71212
2014,Oregon,Third Party Vote %,85645,4345769,1446693,5.920053529,-38.23759437,#D1AA08
2014,Pennsylvania,Democrat Vote %,1467594,3029172,3323533,44.1576479,38.23759437,#334ADC
2014,Pennsylvania,Republican Vote %,1833205,3175182,3323533,55.15832098,55.15832098,#E71212
2014,Pennsylvania,Third Party Vote %,22734,180322,3323533,0.68403112,-60.27145761,#D1AA08
2014,Rhode Island,Democrat Vote %,192776,316257,316257,60.95548873,60.27145761,#334ADC
2014,Rhode Island,Republican Vote %,122721,316257,316257,38.80420038,38.80420038,#E71212
2014,Rhode Island,Third Party Vote %,760,316257,316257,0.240310886,-32.38046016,#D1AA08
2014,South Carolina,Democrat Vote %,377025,878918,1155782,32.62077105,32.38046016,#334ADC
2014,South Carolina,Republican Vote %,734456,1155782,1155782,63.54623969,63.54623969,#E71212
2014,South Carolina,Third Party Vote %,44301,1848216,1155782,3.832989266,-29.63738374,#D1AA08
2014,South Dakota,Democrat Vote %,92485,276319,276319,33.47037301,29.63738374,#334ADC
2014,South Dakota,Republican Vote %,183834,276319,276319,66.52962699,66.52962699,#E71212
2014,Tennessee,Democrat Vote %,448421,1231691,1371161,32.70374522,-29.20335395,#334ADC
2014,Tennessee,Republican Vote %,848846,1371161,1371161,61.90709917,29.20335395,#E71212
2014,Tennessee,Third Party Vote %,73894,2534612,1371161,5.389155613,5.389155613,#D1AA08
2014,Texas,Democrat Vote %,1474016,3505819,4453499,33.09793041,-27.18258161,#334ADC
2014,Texas,Republican Vote %,2684592,4000868,4453499,60.28051202,27.18258161,#E71212
2014,Texas,Third Party Vote %,294891,5295151,4453499,6.621557566,6.621557566,#D1AA08
2014,Utah,Democrat Vote %,183491,565970,560139,32.75811897,-29.91096853,#334ADC
2014,Utah,Republican Vote %,351034,565970,560139,62.66908749,29.91096853,#E71212
2014,Utah,Third Party Vote %,25614,1425296,560139,4.572793539,4.572793539,#D1AA08
2014,Vermont,Democrat Vote %,123349,191504,191504,64.41066505,33.37632634,#334ADC
2014,Vermont,Republican Vote %,59432,191504,191504,31.03433871,-33.37632634,#E71212
2014,Vermont,Third Party Vote %,8723,957520,191504,4.55499624,4.55499624,#D1AA08
2014,Virginia,Democrat Vote %,845939,1792808,2135331,39.61629368,-13.94669023,#334ADC
2014,Virginia,Republican Vote %,1143747,1987929,2135331,53.56298391,13.94669023,#E71212
2014,Virginia,Third Party Vote %,145645,5374630,2135331,6.820722408,6.820722408,#D1AA08
2014,Washington,Democrat Vote %,1047747,1876521,2212084,47.36470224,2.978819972,#334ADC
2014,Washington,Republican Vote %,981853,2182679,2212084,44.38588227,-2.978819972,#E71212
2014,West Virginia,Democrat Vote %,182484,439388,439388,41.53140277,-13.73250976,#334ADC
2014,West Virginia,Republican Vote %,242823,439388,439388,55.26391253,13.73250976,#E71212
2014,West Virginia,Third Party Vote %,14081,761737,439388,3.204684698,3.204684698,#D1AA08
2014,Wisconsin,Democrat Vote %,1102581,2355580,2355580,46.80719823,-5.55107447,#334ADC
2014,Wisconsin,Republican Vote %,1233341,2642183,2355580,52.3582727,5.55107447,#E71212
2014,Wisconsin,Third Party Vote %,19658,4046042,2355580,0.834529076,0.834529076,#D1AA08
2014,Wyoming,Democrat Vote %,37803,171153,171153,22.08725526,-43.95774541,#334ADC
2014,Wyoming,Republican Vote %,113038,171153,171153,66.04500067,43.95774541,#E71212
2014,Wyoming,Third Party Vote %,20312,855765,171153,11.86774407,11.86774407,#D1AA08
